31880720,TRUE,3.02
33969059,TRUE,3.42
34311586,TRUE,2.67
34673164,FALSE,2.69
41596619,FALSE,2.81
41823068,FALSE,2.69
41999686,FALSE,2.73
42472447,FALSE,2.6
43055289,FALSE,3.05
46359741,FALSE,2.65
47704695,TRUE,3.32
47735201,FALSE,3.19
48221692,FALSE,2.58
48251943,FALSE,2.75
48385830,FALSE,3.68
48486598,FALSE,2.88
48976413,FALSE,2.65
50306988,FALSE,3.05
50338865,FALSE,2.56
50555434,FALSE,2.67
50914860,FALSE,2.86
51185079,TRUE,2.6
51581521,FALSE,2.77
51749207,TRUE,2.81
51930566,FALSE,3.07
52566823,FALSE,2.58
52983831,FALSE,2.52
53700537,FALSE,2.65
53749895,FALSE,2.56
54064299,FALSE,2.77
54738769,TRUE,2.65
54811239,FALSE,2.79
55198221,FALSE,2.81
55328966,FALSE,3.32
58043002,FALSE,2.92
58051767,FALSE,2.67
58055105,FALSE,2.58
58064701,FALSE,2.9
58333926,FALSE,2.75
58572274,TRUE,2.92
56317174,FALSE,3.09
56452176,FALSE,2.63
56774954,FALSE,2.71
57326611,TRUE,2.67
57397440,TRUE,2.65
57407973,TRUE,2.75
57516678,FALSE,2.73
57943425,FALSE,3.57
59278771,FALSE,3.02
59758722,FALSE,2.56
60355380,FALSE,3.11
60574843,FALSE,2.69
60766775,FALSE,2.77
60831731,FALSE,3.78
60874661,FALSE,3.09
61234347,FALSE,3.09
61274792,FALSE,2.77
61498304,FALSE,3.57
61763616,FALSE,2.75
61886777,FALSE,2.81
62068109,FALSE,2.98
62313327,FALSE,2.63
62957334,FALSE,2.65
44164749,FALSE,2.77
44755431,FALSE,3.13
44758894,FALSE,2.56
45378493,TRUE,3.3
45442843,FALSE,2.54
49583466,FALSE,3.07
65669308,FALSE,3.78
65777704,FALSE,2.67
68101077,FALSE,2.73
68458462,FALSE,2.63
68751439,FALSE,2.58
68773774,FALSE,2.67
68938619,FALSE,2.81
69787272,FALSE,2.9
69901379,FALSE,2.77
70589997,FALSE,2.71
70650848,FALSE,2.88
46247619,FALSE,2.92
46869312,FALSE,3.68
47241622,TRUE,2.65
51901386,FALSE,2.86
54282951,TRUE,2.63
56218256,FALSE,2.63
56888491,FALSE,2.84
64395424,TRUE,2.81
64413907,FALSE,3.3
66087653,TRUE,2.65
58392266,FALSE,2.84
58844149,TRUE,2.75
59078187,FALSE,2.86
60508218,FALSE,2.86
60801900,FALSE,2.71
61997645,FALSE,2.9
62055783,FALSE,2.94
66235657,FALSE,2.94
66407123,TRUE,2.63
66602662,FALSE,2.58
66840108,FALSE,2.54
62440336,FALSE,2.67
63212385,FALSE,3.19
64237179,FALSE,3.28
64387251,TRUE,3.68
67529687,FALSE,3.02
68321264,TRUE,3.21
68701979,TRUE,2.75
70148149,FALSE,2.77
